node1,node2
bob casey,medicaid
longterm,medicaid
shaun king    ,brandon dixon       
shaun king    ,hamilton
shaun king    ,amp
brandon dixon       ,hamilton
brandon dixon       ,amp
hamilton,amp
michelle obama school lunch,ruin michelle
michelle obama school lunch,michelle
ruin michelle,michelle
james thompson,jut
james thompson,james thompson
james thompson,doug jones
jut,james thompson
jut,doug jones
james thompson,doug jones
cathy myers,paul ryan
cathy myers,congress
paul ryan,congress
donald,wall    senate
donald,senate
wall    senate,senate
abby finkenauer,congress
abby finkenauer,congress
abby finkenauer,rod blum
abby finkenauer,paul ryan
abby finkenauer,congress
congress,congress
congress,rod blum
congress,paul ryan
congress,congress
congress,rod blum
congress,paul ryan
congress,congress
rod blum,paul ryan
rod blum,congress
paul ryan,congress
supreme court,brett kavanaugh
supreme court,roe
supreme court,wade
supreme court,trump
supreme court,antiwoman
brett kavanaugh,roe
brett kavanaugh,wade
brett kavanaugh,trump
brett kavanaugh,antiwoman
roe,wade
roe,trump
roe,antiwoman
wade,trump
wade,antiwoman
trump,antiwoman
van taylor,school board
van taylor,plano isd
van taylor,van taylor
van taylor,van   bipartisan
van taylor,fmr plano isd school board
van taylor,carrolyn moebius
school board,plano isd
school board,van taylor
school board,van   bipartisan
school board,fmr plano isd school board
school board,carrolyn moebius
plano isd,van taylor
plano isd,van   bipartisan
plano isd,fmr plano isd school board
plano isd,carrolyn moebius
van taylor,van   bipartisan
van taylor,fmr plano isd school board
van taylor,carrolyn moebius
van   bipartisan,fmr plano isd school board
van   bipartisan,carrolyn moebius
fmr plano isd school board,carrolyn moebius
marin local,tim howard
marin local,hamilton marriott courtyard
marin local,kevin morrison
marin local,novato
marin local,kevin morrison
marin local,kevin
marin local,morrison
marin local,novato city council
marin local,kevin   
tim howard,hamilton marriott courtyard
tim howard,kevin morrison
tim howard,novato
tim howard,kevin morrison
tim howard,kevin
tim howard,morrison
tim howard,novato city council
tim howard,kevin   
hamilton marriott courtyard,kevin morrison
hamilton marriott courtyard,novato
hamilton marriott courtyard,kevin morrison
hamilton marriott courtyard,kevin
hamilton marriott courtyard,morrison
hamilton marriott courtyard,novato city council
hamilton marriott courtyard,kevin   
kevin morrison,novato
kevin morrison,kevin morrison
kevin morrison,kevin
kevin morrison,morrison
kevin morrison,novato city council
kevin morrison,kevin   
novato,kevin morrison
novato,kevin
novato,morrison
novato,novato city council
novato,kevin   
kevin morrison,kevin
kevin morrison,morrison
kevin morrison,novato city council
kevin morrison,kevin   
kevin,morrison
kevin,novato city council
kevin,kevin   
morrison,novato city council
morrison,kevin   
novato city council,kevin   
elizabeth warren,senate
elizabeth warren,rollback bill
elizabeth warren,senate
senate,rollback bill
senate,senate
rollback bill,senate
deb patterson,senate
deb patterson,cctv
senate,cctv
kos,supreme court
kos,wade
supreme court,wade
jennifer wexton,jennifer wexton
jennifer wexton,congress
jennifer wexton,congress
kamala harris,donald
kamala harris,jeff sessions
kamala harris,congress
donald,jeff sessions
donald,congress
jeff sessions,congress
joe kennedy iii   ,medicare
joe kennedy iii   ,medicaid
medicare,medicaid
andrea smyth,andrea smyth
andrea smyth,paul tonko
andrea smyth,house energy amp commerce committee
andrea smyth,hoosick falls
andrea smyth,troy
andrea smyth,andrea
andrea smyth,hoosick falls
andrea smyth,paul tonko
andrea smyth,house energy amp commerce committee
andrea smyth,hoosick falls
andrea smyth,troy
andrea smyth,andrea
andrea smyth,hoosick falls
paul tonko,house energy amp commerce committee
paul tonko,hoosick falls
paul tonko,troy
paul tonko,andrea
paul tonko,hoosick falls
house energy amp commerce committee,hoosick falls
house energy amp commerce committee,troy
house energy amp commerce committee,andrea
house energy amp commerce committee,hoosick falls
hoosick falls,troy
hoosick falls,andrea
hoosick falls,hoosick falls
troy,andrea
troy,hoosick falls
andrea,hoosick falls
havana sandwich shop,lizveth sanchez
havana sandwich shop,air force
lizveth sanchez,air force
sandy hook,trump call
sandy hook,schools    
sandy hook,barden daniel
trump call,schools    
trump call,barden daniel
schools    ,barden daniel
kyrsten sinema,kyrsten
kyrsten sinema,senate
kyrsten,senate
aclu,donald
aclu,trump
donald,trump
john moser,john end
john moser,healthcare
john end,healthcare
villaraigosa,newsom
villaraigosa,trumpbacked cox
villaraigosa,antonio villaraigosa
villaraigosa,josh gohlke
newsom,trumpbacked cox
newsom,antonio villaraigosa
newsom,josh gohlke
trumpbacked cox,antonio villaraigosa
trumpbacked cox,josh gohlke
antonio villaraigosa,josh gohlke
george scott,congress
george scott,pat vance
george scott,george scott
george scott,congress
george scott,george
george scott,george scott
congress,pat vance
congress,george scott
congress,congress
congress,george
congress,george scott
pat vance,george scott
pat vance,congress
pat vance,george
pat vance,george scott
george scott,congress
george scott,george
george scott,george scott
congress,george
congress,george scott
george,george scott
tammy baldwin,paul ryan
tammy baldwin,medicare
tammy baldwin,congress
tammy baldwin,tammy
paul ryan,medicare
paul ryan,congress
paul ryan,tammy
medicare,congress
medicare,tammy
congress,tammy
amnesty international usa   ,state department
amnesty international usa   ,congress
amnesty international usa   ,congress
state department,congress
state department,congress
congress,congress
florida democratic party,cnn
florida democratic party,florida senate
florida democratic party,senate
florida democratic party,rick scott war
florida democratic party,senate
florida democratic party,bill nelson
florida democratic party,rick scott
cnn,florida senate
cnn,senate
cnn,rick scott war
cnn,senate
cnn,bill nelson
cnn,rick scott
florida senate,senate
florida senate,rick scott war
florida senate,senate
florida senate,bill nelson
florida senate,rick scott
senate,rick scott war
senate,senate
senate,bill nelson
senate,rick scott
rick scott war,senate
rick scott war,bill nelson
rick scott war,rick scott
senate,bill nelson
senate,rick scott
bill nelson,rick scott
elizabeth warren,united states
elizabeth warren,senate
united states,senate
epa,scott pruitt
epa,scott pruitt
scott pruitt,scott pruitt
fcc,google
fcc,congress
fcc,fcc
google,congress
google,fcc
congress,fcc
hillary nasty,amp
hillary nasty,medicare
amp,medicare
national democratic redistricting committee,eric holder
national democratic redistricting committee,national democratic redistricting committee
eric holder,national democratic redistricting committee
jeff merkley,donald trump
jeff merkley,congress
donald trump,congress
cory booker,marijuana
cory booker,marijuana
cory booker,congress
cory booker,legalize marijuana
marijuana,marijuana
marijuana,congress
marijuana,legalize marijuana
marijuana,congress
marijuana,legalize marijuana
congress,legalize marijuana
nomiki konst,nyc
nomiki konst,amazon
nyc,amazon
democratic coalition,trump
democratic coalition,obamaera
democratic coalition,congress
trump,obamaera
trump,congress
obamaera,congress
seiu mn state council,keith ellison   
seiu mn state council,keith    
seiu mn state council,keith ellison
keith ellison   ,keith    
keith ellison   ,keith ellison
keith    ,keith ellison
randy bryce,paul ryan
randy bryce,puff
paul ryan,puff
pfizer     years,medicare
pfizer     years,medicare
pfizer     years,congress
pfizer     years,medicare
medicare,medicare
medicare,congress
medicare,medicare
medicare,congress
medicare,medicare
congress,medicare
brett kavanaugh,susan collins
brett kavanaugh,susan collins
susan collins,susan collins
republican party,squirrel hill
republican party,halfcup jar
republican party,garlic
republican party,jar
republican party,jar    
squirrel hill,halfcup jar
squirrel hill,garlic
squirrel hill,jar
squirrel hill,jar    
halfcup jar,garlic
halfcup jar,jar
halfcup jar,jar    
garlic,jar
garlic,jar    
jar,jar    
senate,nbc voter registration data
senate,dem
senate,claire mccaskill tammy baldwin
senate,bill nelson
senate,joe
senate,senate
senate,senate
senate,supreme court
senate,republican party
senate,squirrel hill
nbc voter registration data,dem
nbc voter registration data,claire mccaskill tammy baldwin
nbc voter registration data,bill nelson
nbc voter registration data,joe
nbc voter registration data,senate
nbc voter registration data,senate
nbc voter registration data,supreme court
nbc voter registration data,republican party
nbc voter registration data,squirrel hill
dem,claire mccaskill tammy baldwin
dem,bill nelson
dem,joe
dem,senate
dem,senate
dem,supreme court
dem,republican party
dem,squirrel hill
claire mccaskill tammy baldwin,bill nelson
claire mccaskill tammy baldwin,joe
claire mccaskill tammy baldwin,senate
claire mccaskill tammy baldwin,senate
claire mccaskill tammy baldwin,supreme court
claire mccaskill tammy baldwin,republican party
claire mccaskill tammy baldwin,squirrel hill
bill nelson,joe
bill nelson,senate
bill nelson,senate
bill nelson,supreme court
bill nelson,republican party
bill nelson,squirrel hill
joe,senate
joe,senate
joe,supreme court
joe,republican party
joe,squirrel hill
senate,senate
senate,supreme court
senate,republican party
senate,squirrel hill
senate,supreme court
senate,republican party
senate,squirrel hill
supreme court,republican party
supreme court,squirrel hill
republican party,squirrel hill
carl,carl
carl,angel larsens
carl,angel larsens
richard perque,richard
richard perque,louisiana commission
richard perque,john bel edwards
richard,louisiana commission
richard,john bel edwards
louisiana commission,john bel edwards
kansas values institute,laura kelly
kansas values institute,laura
laura kelly,laura
tony,scott walker
tony,scott walker
scott walker,scott walker
jacky rosen,dean heller   
jacky rosen,senate
jacky rosen,senate
dean heller   ,senate
dean heller   ,senate
senate,senate
aarp south carolina,james smith
aarp south carolina,henry mcmaster
james smith,henry mcmaster
dean phillips,congress
dean phillips,donald
dean phillips,donald trump
congress,donald
congress,donald trump
donald,donald trump
⋅,triangle
⋅,triangle
triangle,triangle
mpr news,keith ellison
mpr news,doug wardlow
mpr news,johnson
keith ellison,doug wardlow
keith ellison,johnson
doug wardlow,johnson
naral prochoice america,ron
naral prochoice america,ron
ron,ron
abc,amex
abc,abc
amex,abc
independence usa,congress
independence usa,kim
congress,kim
lucy mcbath,congress
lucy mcbath,nra
congress,nra
dara kam   news,kam research
dara kam   news,senate
dara kam   news,bill galvano
dara kam   news,kam article    end
kam research,senate
kam research,bill galvano
kam research,kam article    end
senate,bill galvano
senate,kam article    end
bill galvano,kam article    end
wilbur ross,senate
wilbur ross,wilbur ross
senate,wilbur ross
va,lejos significaria
va,decirle lo
va,puede
va,su
va,su hogar
va,aprenda la
lejos significaria,decirle lo
lejos significaria,puede
lejos significaria,su
lejos significaria,su hogar
lejos significaria,aprenda la
decirle lo,puede
decirle lo,su
decirle lo,su hogar
decirle lo,aprenda la
puede,su
puede,su hogar
puede,aprenda la
su,su hogar
su,aprenda la
su hogar,aprenda la
kim,mac
kim,kim
kim,congress
mac,kim
mac,congress
kim,congress
burton,state assembly
burton,ed chau
state assembly,ed chau
kristi,bernie
kristi,hillary clinton
bernie,hillary clinton
republican party,squirrel hill
republican party,halfcup jar
republican party,garlic
republican party,jar
republican party,jar    
squirrel hill,halfcup jar
squirrel hill,garlic
squirrel hill,jar
squirrel hill,jar    
halfcup jar,garlic
halfcup jar,jar
halfcup jar,jar    
garlic,jar
garlic,jar    
jar,jar    
carolyn long,carolyn
carolyn long,congress
carolyn,congress
red wolf recovery program,red wolf extinction program
red wolf recovery program,red wolf
red wolf recovery program,wolf    refuge
red wolf extinction program,red wolf
red wolf extinction program,wolf    refuge
red wolf,wolf    refuge
nelson,senate
nelson,rick scott   
nelson,senate
nelson,senate
nelson,scott   
nelson,gop
nelson,florida senate
nelson,senate
senate,rick scott   
senate,senate
senate,senate
senate,scott   
senate,gop
senate,florida senate
senate,senate
rick scott   ,senate
rick scott   ,senate
rick scott   ,scott   
rick scott   ,gop
rick scott   ,florida senate
rick scott   ,senate
senate,senate
senate,scott   
senate,gop
senate,florida senate
senate,senate
senate,scott   
senate,gop
senate,florida senate
senate,senate
scott   ,gop
scott   ,florida senate
scott   ,senate
gop,florida senate
gop,senate
florida senate,senate
chad benson,hillary
chad benson,medicare
chad benson,medicare
hillary,medicare
hillary,medicare
medicare,medicare
arati singh,aisd trustee
arati singh,austin
aisd trustee,austin
democratic association,katie hobbs
democratic association,state
democratic association,katie hobbs
katie hobbs,state
katie hobbs,katie hobbs
state,katie hobbs
kathleen clyde,kathleen clyde
kathleen clyde,kasich
kathleen clyde,medicaid
kathleen clyde,kathleen
kathleen clyde,kasich
kathleen clyde,medicaid
kathleen clyde,kathleen
kasich,medicaid
kasich,kathleen
medicaid,kathleen
mark yarbrough,mesa
mark yarbrough,mesa city council
mark yarbrough,mesa
mark yarbrough,mesa parks board
mark yarbrough,mesa
mark yarbrough,mesa
mark yarbrough,mesa general fund
mesa,mesa city council
mesa,mesa
mesa,mesa parks board
mesa,mesa
mesa,mesa
mesa,mesa general fund
mesa city council,mesa
mesa city council,mesa parks board
mesa city council,mesa
mesa city council,mesa
mesa city council,mesa general fund
mesa,mesa parks board
mesa,mesa
mesa,mesa
mesa,mesa general fund
mesa parks board,mesa
mesa parks board,mesa
mesa parks board,mesa general fund
mesa,mesa
mesa,mesa general fund
mesa,mesa general fund
🚨,mesa
🚨,mesa
🚨,mesa general fund
mesa,mesa
mesa,mesa general fund
mesa,mesa general fund
dan feehan,congress
dan feehan,jim hagedorn
dan feehan,dan feehan military
congress,jim hagedorn
congress,dan feehan military
jim hagedorn,dan feehan military
heidi heitkamp,cnn
heidi heitkamp,north dakota senate
heidi heitkamp,senate
cnn,north dakota senate
cnn,senate
north dakota senate,senate
derby lane,🚫
derby lane,🚫
derby lane,🚫
derby lane,tampa bay times   
derby lane,amp reference    wwwdontloseyourcontrolorg     wwwchoosemenot         
🚫,🚫
🚫,🚫
🚫,tampa bay times   
🚫,amp reference    wwwdontloseyourcontrolorg     wwwchoosemenot         
🚫,🚫
🚫,tampa bay times   
🚫,amp reference    wwwdontloseyourcontrolorg     wwwchoosemenot         
🚫,tampa bay times   
🚫,amp reference    wwwdontloseyourcontrolorg     wwwchoosemenot         
tampa bay times   ,amp reference    wwwdontloseyourcontrolorg     wwwchoosemenot         
state department,white house
state department,katherine clark
state department,tampa bay times   
state department,amp reference    wwwdontloseyourcontrolorg     wwwchoosemenot         
state department,amp reference    wwwdontloseyourcontrolorg     wwwchoosemenot         
white house,katherine clark
white house,tampa bay times   
white house,amp reference    wwwdontloseyourcontrolorg     wwwchoosemenot         
white house,amp reference    wwwdontloseyourcontrolorg     wwwchoosemenot         
katherine clark,tampa bay times   
katherine clark,amp reference    wwwdontloseyourcontrolorg     wwwchoosemenot         
katherine clark,amp reference    wwwdontloseyourcontrolorg     wwwchoosemenot         
tampa bay times   ,amp reference    wwwdontloseyourcontrolorg     wwwchoosemenot         
tampa bay times   ,amp reference    wwwdontloseyourcontrolorg     wwwchoosemenot         
amp reference    wwwdontloseyourcontrolorg     wwwchoosemenot         ,amp reference    wwwdontloseyourcontrolorg     wwwchoosemenot         
brett guthrie,senate
brett guthrie,mitch mcconnell
brett guthrie,brett guthrie
brett guthrie,ryan quarles
senate,mitch mcconnell
senate,brett guthrie
senate,ryan quarles
mitch mcconnell,brett guthrie
mitch mcconnell,ryan quarles
brett guthrie,ryan quarles
credo mobile,epa
credo mobile,epa
credo mobile,epa
epa,epa
epa,epa
epa,epa
tom steyer,donald
tom steyer,fbi
donald,fbi
jeff dove,congress
jeff dove,congress
jeff dove,jeff
jeff dove,va      
jeff dove,jeff
jeff dove,congress
congress,congress
congress,jeff
congress,va      
congress,jeff
congress,congress
congress,jeff
congress,va      
congress,jeff
congress,congress
jeff,va      
jeff,jeff
jeff,congress
va      ,jeff
va      ,congress
jeff,congress
josh gare,mn house
josh gare,josh gare
mn house,josh gare
buffy wicks,state
buffy wicks,capitol buffy wicks
state,capitol buffy wicks
chris pappas,congress
chris pappas,congress
chris pappas,abc news
chris pappas,donald
congress,congress
congress,abc news
congress,donald
congress,abc news
congress,donald
abc news,donald
richard painter,ken martin
richard painter,richard   hours
richard painter,martin
richard painter,richard
ken martin,richard   hours
ken martin,martin
ken martin,richard
richard   hours,martin
richard   hours,richard
martin,richard
brian watson,brian watson
brian watson,brian
brian watson,brian
brian watson,brian
brian watson,brian
brian,brian
phil bredesen,senate
phil bredesen,republican party
phil bredesen,democratic party
senate,republican party
senate,democratic party
republican party,democratic party
marili,senate
marili,marili
senate,marili
national domestic workers alliance   movie roma,cleo     millions
national domestic workers alliance   movie roma,yearlong
cleo     millions,yearlong
pfizer,congress
pfizer,medicare
pfizer,healthcare
congress,medicare
congress,healthcare
medicare,healthcare
roundupR,epa
roundupR,epa
epa,epa
moveon   ,house
moveon   ,senate
moveon   ,white house
moveon   ,donald trump
house,senate
house,white house
house,donald trump
senate,white house
senate,donald trump
white house,donald trump
tony,scott walker
tony,scott walker
scott walker,scott walker
working families party       days,nbc
working families party       days,stacey
nbc,stacey
ri league,frank
ri league,state house
ri league,amp switch
frank,state house
frank,amp switch
state house,amp switch
moveon    ,hudson laurie
moveon    ,betsy
moveon    ,congress
hudson laurie,betsy
hudson laurie,congress
betsy,congress
chad benson,hillary
chad benson,bernie sanders beto
chad benson,democratic senate committee
chad benson,democratic congressional committee
chad benson,medicare
chad benson,medicare
hillary,bernie sanders beto
hillary,democratic senate committee
hillary,democratic congressional committee
hillary,medicare
hillary,medicare
bernie sanders beto,democratic senate committee
bernie sanders beto,democratic congressional committee
bernie sanders beto,medicare
bernie sanders beto,medicare
democratic senate committee,democratic congressional committee
democratic senate committee,medicare
democratic senate committee,medicare
democratic congressional committee,medicare
democratic congressional committee,medicare
medicare,medicare
ruth,ginsburg
ruth,supreme court
ruth,bronx freedom fund
ginsburg,supreme court
ginsburg,bronx freedom fund
supreme court,bronx freedom fund
republican party,republican party
republican party,senate
republican party,jar gift box       
republican party,wisconsin    country
republican party,senate
republican party,jar gift box       
republican party,wisconsin    country
senate,jar gift box       
senate,wisconsin    country
jar gift box       ,wisconsin    country
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
carl carter,triangle
carl carter,triangle
carl carter,carl carter
carl carter,alabama senate       
carl carter,carl carter
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
alabama senate,carl carter
alabama senate,alabama senate
alabama senate,carl carter
alabama senate,alabama senate
alabama senate,carl carter
alabama senate,alabama senate
alabama senate,carl carter
alabama senate,alabama senate
alabama senate,carl carter
alabama senate,alabama senate
alabama senate,triangle
alabama senate,triangle
alabama senate,carl carter
alabama senate,alabama senate       
alabama senate,carl carter
alabama senate,alabama senate
alabama senate,carl carter
alabama senate,alabama senate
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
carl carter,triangle
carl carter,triangle
carl carter,carl carter
carl carter,alabama senate       
carl carter,carl carter
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
alabama senate,carl carter
alabama senate,alabama senate
alabama senate,carl carter
alabama senate,alabama senate
alabama senate,carl carter
alabama senate,alabama senate
alabama senate,carl carter
alabama senate,alabama senate
alabama senate,triangle
alabama senate,triangle
alabama senate,carl carter
alabama senate,alabama senate       
alabama senate,carl carter
alabama senate,alabama senate
alabama senate,carl carter
alabama senate,alabama senate
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
carl carter,triangle
carl carter,triangle
carl carter,carl carter
carl carter,alabama senate       
carl carter,carl carter
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
alabama senate,carl carter
alabama senate,alabama senate
alabama senate,carl carter
alabama senate,alabama senate
alabama senate,carl carter
alabama senate,alabama senate
alabama senate,triangle
alabama senate,triangle
alabama senate,carl carter
alabama senate,alabama senate       
alabama senate,carl carter
alabama senate,alabama senate
alabama senate,carl carter
alabama senate,alabama senate
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
carl carter,triangle
carl carter,triangle
carl carter,carl carter
carl carter,alabama senate       
carl carter,carl carter
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
alabama senate,carl carter
alabama senate,alabama senate
alabama senate,carl carter
alabama senate,alabama senate
alabama senate,triangle
alabama senate,triangle
alabama senate,carl carter
alabama senate,alabama senate       
alabama senate,carl carter
alabama senate,alabama senate
alabama senate,carl carter
alabama senate,alabama senate
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
carl carter,triangle
carl carter,triangle
carl carter,carl carter
carl carter,alabama senate       
carl carter,carl carter
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
alabama senate,carl carter
alabama senate,alabama senate
alabama senate,triangle
alabama senate,triangle
alabama senate,carl carter
alabama senate,alabama senate       
alabama senate,carl carter
alabama senate,alabama senate
alabama senate,carl carter
alabama senate,alabama senate
carl carter,alabama senate
carl carter,triangle
carl carter,triangle
carl carter,carl carter
carl carter,alabama senate       
carl carter,carl carter
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
alabama senate,triangle
alabama senate,triangle
alabama senate,carl carter
alabama senate,alabama senate       
alabama senate,carl carter
alabama senate,alabama senate
alabama senate,carl carter
alabama senate,alabama senate
triangle,triangle
triangle,carl carter
triangle,alabama senate       
triangle,carl carter
triangle,alabama senate
triangle,carl carter
triangle,alabama senate
triangle,carl carter
triangle,alabama senate       
triangle,carl carter
triangle,alabama senate
triangle,carl carter
triangle,alabama senate
carl carter,alabama senate       
carl carter,carl carter
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
alabama senate       ,carl carter
alabama senate       ,alabama senate
alabama senate       ,carl carter
alabama senate       ,alabama senate
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
alabama senate,carl carter
alabama senate,alabama senate
carl carter,alabama senate
jay inslee,jay
jay inslee,carl carter
jay inslee,alabama senate       
jay inslee,carl carter
jay inslee,alabama senate
jay inslee,carl carter
jay inslee,alabama senate
jay,carl carter
jay,alabama senate       
jay,carl carter
jay,alabama senate
jay,carl carter
jay,alabama senate
carl carter,alabama senate       
carl carter,carl carter
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
alabama senate       ,carl carter
alabama senate       ,alabama senate
alabama senate       ,carl carter
alabama senate       ,alabama senate
carl carter,alabama senate
carl carter,carl carter
carl carter,alabama senate
alabama senate,carl carter
alabama senate,alabama senate
carl carter,alabama senate
⋅,triangle
⋅,triangle
triangle,triangle
vote andy,mike walter
vote andy,pearl
vote andy,andy stewart
vote andy,madison
vote andy,rankin
vote andy,andy
vote andy,andy
vote andy,mike walter
vote andy,andy
vote andy,madison
vote andy,rankin
vote andy,andy stewart
vote andy,jeanne walter
mike walter,pearl
mike walter,andy stewart
mike walter,madison
mike walter,rankin
mike walter,andy
mike walter,andy
mike walter,mike walter
mike walter,andy
mike walter,madison
mike walter,rankin
mike walter,andy stewart
mike walter,jeanne walter
pearl,andy stewart
pearl,madison
pearl,rankin
pearl,andy
pearl,andy
pearl,mike walter
pearl,andy
pearl,madison
pearl,rankin
pearl,andy stewart
pearl,jeanne walter
andy stewart,madison
andy stewart,rankin
andy stewart,andy
andy stewart,andy
andy stewart,mike walter
andy stewart,andy
andy stewart,madison
andy stewart,rankin
andy stewart,andy stewart
andy stewart,jeanne walter
madison,rankin
madison,andy
madison,andy
madison,mike walter
madison,andy
madison,madison
madison,rankin
madison,andy stewart
madison,jeanne walter
rankin,andy
rankin,andy
rankin,mike walter
rankin,andy
rankin,madison
rankin,rankin
rankin,andy stewart
rankin,jeanne walter
andy,andy
andy,mike walter
andy,andy
andy,madison
andy,rankin
andy,andy stewart
andy,jeanne walter
andy,mike walter
andy,andy
andy,madison
andy,rankin
andy,andy stewart
andy,jeanne walter
mike walter,andy
mike walter,madison
mike walter,rankin
mike walter,andy stewart
mike walter,jeanne walter
andy,madison
andy,rankin
andy,andy stewart
andy,jeanne walter
madison,rankin
madison,andy stewart
madison,jeanne walter
rankin,andy stewart
rankin,jeanne walter
andy stewart,jeanne walter
supreme court,united decision    
supreme court,👏      
united decision    ,👏      
democratic senatorial campaign committee,senate
democratic senatorial campaign committee,neil
democratic senatorial campaign committee,brett kavanaugh
senate,neil
senate,brett kavanaugh
neil,brett kavanaugh
michael knowles,🚨
michael knowles,michael knowles
michael knowles,🚨
🚨,michael knowles
🚨,🚨
michael knowles,🚨
john barrow,john barrow
john barrow,state
john barrow,brian kemp
john barrow,state
john barrow,brian kemp
state,brian kemp
justin pripusich,joe
justin pripusich,mo senate
joe,mo senate
adam schiff,barr
adam schiff,findings barr
adam schiff,congress
barr,findings barr
barr,congress
findings barr,congress
donald trump,robert mueller
donald trump,congress
donald trump,robert mueller
donald trump,congress
donald trump,robert mueller
robert mueller,congress
robert mueller,robert mueller
robert mueller,congress
robert mueller,robert mueller
congress,robert mueller
congress,congress
congress,robert mueller
robert mueller,congress
robert mueller,robert mueller
congress,robert mueller
adam schiff   ,robert mueller
adam schiff   ,congress
robert mueller,congress
lindsey graham,congress
lindsey graham,ooo
lindsey graham,lindsey graham
lindsey graham,gop senate
lindsey graham,lindsey graham
lindsey graham,lindsey graham
congress,ooo
congress,lindsey graham
congress,gop senate
congress,lindsey graham
congress,lindsey graham
ooo,lindsey graham
ooo,gop senate
ooo,lindsey graham
ooo,lindsey graham
lindsey graham,gop senate
lindsey graham,lindsey graham
lindsey graham,lindsey graham
gop senate,lindsey graham
gop senate,lindsey graham
lindsey graham,lindsey graham
ammar campa,congress
ammar campa,duncan hunter
congress,duncan hunter
mike pence,roe
mike pence,wade
roe,wade
bold pac,donald trump jr   
bold pac,jr
bold pac,jr gtgt
donald trump jr   ,jr
donald trump jr   ,jr gtgt
jr,jr gtgt
donald,chuck schumer
donald,nancy pelosi
chuck schumer,nancy pelosi
trump,white house
trump,congress
white house,congress
⋅,triangle
⋅,triangle
triangle,triangle
elizabeth warren,robert mueller
elizabeth warren,congress
robert mueller,congress
⋅,triangle
⋅,triangle
triangle,triangle
sierra club,michael interior
sierra club,zinke proposal
sierra club,givingtuesday join team sierra
sierra club,sierra club
michael interior,zinke proposal
michael interior,givingtuesday join team sierra
michael interior,sierra club
zinke proposal,givingtuesday join team sierra
zinke proposal,sierra club
givingtuesday join team sierra,sierra club
sandy hook,butterfly dylan
sandy hook,sandy hook                     
sandy hook,nicole hockley dylan
butterfly dylan,sandy hook                     
butterfly dylan,nicole hockley dylan
sandy hook                     ,nicole hockley dylan
uaw international union,gm
uaw international union,uaw
uaw international union,gm
gm,uaw
gm,gm
uaw,gm
mike pence,wade
mike pence,mike pence
wade,mike pence
arthur castillo,arthur
arthur castillo,castillo
arthur,castillo
amy klobuchar,amy klobuchar
amy klobuchar,amy
amy klobuchar,amy
ben ray lujan,mitch mcconnell
ben ray lujan,senate
mitch mcconnell,senate
mitch mcconnell,amy mcgrath
mitch mcconnell,amy mcgrath
mitch mcconnell,mitch mcconnell
amy mcgrath,amy mcgrath
amy mcgrath,mitch mcconnell
amy mcgrath,mitch mcconnell
bill   house,supreme court
bill   house,united
bill   house,mitch mcconnell
bill   house,senate
supreme court,united
supreme court,mitch mcconnell
supreme court,senate
united,mitch mcconnell
united,senate
mitch mcconnell,senate
michael bennet,michael
michael bennet,ted cruz
michael,ted cruz
james dill,senate
james dill,jim
senate,jim
south florida wildlands association,matthew schwartz
south florida wildlands association,fort lauderdalebased
south florida wildlands association,mark
south florida wildlands association,army
south florida wildlands association,south florida
matthew schwartz,fort lauderdalebased
matthew schwartz,mark
matthew schwartz,army
matthew schwartz,south florida
fort lauderdalebased,mark
fort lauderdalebased,army
fort lauderdalebased,south florida
mark,army
mark,south florida
army,south florida
michael bennet,michael
michael bennet,ted cruz
michael,ted cruz
⋅,triangle
⋅,triangle
triangle,triangle
congressional black caucus pac,kamala harris
congressional black caucus pac,kamala harris
congressional black caucus pac,kamala harris
congressional black caucus pac,donald trump
congressional black caucus pac,gtgt
kamala harris,kamala harris
kamala harris,kamala harris
kamala harris,donald trump
kamala harris,gtgt
kamala harris,kamala harris
kamala harris,donald trump
kamala harris,gtgt
kamala harris,donald trump
kamala harris,gtgt
donald trump,gtgt
mitch mcconnell,amy mcgrath
mitch mcconnell,amy mcgrath
mitch mcconnell,mitch mcconnell
amy mcgrath,amy mcgrath
amy mcgrath,mitch mcconnell
